battle_id,start_date,end_date,monthonly,location,state,battle_name
1765,1864-7-9,1864-7-9,False,"Monocacy, Md.",MD,"1st and 2d Brigades, 3d Division, 6th Corps, and detachment of 8th Corps."
1766,1864-7-11,1864-7-22,False,Rousseau's Raid in Alabama and Georgia.,GA,"8th Indiana, 5th Iowa, 9th Ohio. 2d Kentucky, and 4th Tennessee Cavalry, and Battery E, 1st Michigan Artillery."
1767,1864-7-11,1864-7-11,False,"Pontotoc, Miss.",MS,"8th Wisconsin, 5th Minnesota, and 11th Missouri Volunteers, and 2d Iowa Cavalry; Smith's expedition to Tupelo."
1768,1864-7-12,1864-7-12,False,"Fort Stevens, Washington, D. C.",DC,"1st and 2d Divisions, 6th Corps; 22d Corps, convalescents, Marines, Home Guards, and citizens."
1769,1864-7-12,1864-7-12,False,"Petit Jean, Arkansas River, Ark.",AR,One company of tho 3d Arkansas Cavalry.
1770,1864-7-12,1864-7-12,False,"Lee's Mills, near Ream's Station, Va.",VA,"2d Division, Cavalry Corps, Army of tho Potomac."
1771,1864-7-13,1864-7-15,False,"Tupelo, Miss.",MS,"1st and 3d Divisions, 16th Corps, Cavalry, and a Brigade of Colored Troops; includes the engagements at Harrisburg, July 13th, and Old Town Creek, July 15th."
1772,1864-7-14,1864-7-15,False,"Ozark, Mo.",MO,14th Kansas Cavalry.
1773,1864-7-14,1864-7-14,False,"Ten Islands, Ooosa River (or Jackson's Ford), Ala.",AL,8th Indiana and 5th Iowa Cavalry ; Rousseau's raid.
1774,1864-7-14,1864-7-14,False,"Fan's Mills, Montgomery Co., Ark.",AR,A battalion of the 4th Arkansas Cavalry.
1775,1864-7-15,1864-7-15,False,"Stone's Ferry, Tallapoosa River, Ala.",AL,Engagement during Rousseau's raid.
1776,1864-7-16,1864-7-17,False,"Grand Gulf, Port Gibson, Miss.",MS,"72d and 76th Illinois Volunteers, 2d Wisconsin Cavalry, and 53d U. S. Colored Troops."
1777,1864-7-17,1864-7-17,False,"Snicker's Gap, Va.",VA,Army of West Virginia.
1778,1864-7-17,1864-7-17,False,"Fredericksburg, Mo.",MO,2d Colorado Cavalry.
1779,1864-7-18,1864-7-18,False,"Auburn, Ga,",GA,9th Ohio and 4th Tennessee Cavalry; Rousseau's raid.
1780,1864-7-18,1864-7-18,False,"Chewa Station, Montgomery and West Point Railroad, Ga.",GA,"8th Indiana, 5th Iowa, and 4th Tennessee Cavalry."
1781,1864-7-18,1864-7-18,False,"Snicker's Ferry, Island Ford, Shenandoah River, Va.",VA,Army of West Virginia and portion of the 6th Corps.
1782,1864-7-18,1864-7-18,False,"Ashby's Gap, Va.",VA,Cavalry of the Army of West Virginia.
1783,1864-7-19,1864-7-19,False,"Darksville, Va.",VA,Portion of the Army of West Virginia.
1784,1864-7-20,1864-7-20,False,"Winchester (or Stevenson's Depot and Carter's Farm), Va.",VA,"2d Cavalry Division, Army of West Virginia."
1785,1864-7-20,1864-7-20,False,"Peach Tree Creek, Ga.",GA,Army of the Cumberland.
1786,1864-7-1,1864-7-31,True,"Deep Bottom, Va.",VA," 1st Division, 10th Corps, Army of the James."
1787,1864-7-1,1864-7-31,True,"Henderson, Ky.",KY,Troops not given.
1788,1864-7-22,1864-7-22,False,"Atlanta (Hood's First Sortie), Ga.",GA,Army of the Tennessee.
1789,1864-7-22,1864-7-22,False,"Vidalia, La.",LA,6th U. S. Colored Heavy Artillery (2d Mississippi).
1790,1864-7-23,1864-7-23,False,"Kerustown, Va.",VA,Cavalry of the Army of West Virginia.
1791,1864-7-24,1864-7-24,False,"Winchester, Va.",VA,Portion of the Army or West Virginia.
1792,1864-7-24,1864-7-24,False,"Steamer Clara Bell, Carrolton Landing, Carolina Bend, Miss.",MS,6th Michigan Artillery.
1793,1864-7-25,1864-7-25,False,"Courtland, Ala.",AL,18th Michigan and 32d Wisconsin Volunteers.
1794,1864-7-26,1864-7-26,False,"Wallace's Ferry, Big Creek, Ark.",AR,"15th Illinois Cavalry, Company E, 2d U. S. Colored Artillery, and 60th (1st Iowa) and 56th (3d Arkansas) U. S. Colored Troops."
1795,1864-7-26,1864-7-26,False,"Des Arc, Ark.",AR,11th Missouri Cavalry.
1796,1864-7-26,1864-7-26,False,"Stoneman's Raid to Macon, Ga.",GA,"Stoneman's and Garrard's Cavalry Division, Army of the Cumberland."
1797,1864-7-26,1864-7-26,False,"McCook's Raid to Lovejoy Station, Ga.",GA,"1st Wisconsin, 5th and 8th Iowa, 2d and 8th Indiana, 1st and 4th Tennessee, and 4th Kentucky Cavalry."
1798,1864-7-26,1864-7-26,False,"St. Mary's Trestle, Fla.",FL,75th Ohio Mounted Infantry.
1799,1864-7-27,1864-7-27,False,"Mazzard Prairie, Fort Smith, Ark.",AR,Two hundred men of the 6th Kansas Cavalry.
1800,1864-7-27,1864-7-28,False,"Deep Bottom, New Market and Malvern Hill, Va.",VA,"1st Division, 10th Corps, Cavalry, Army of the James; 2d Corps and 1st and 2d Divisions, Cavalry Corps, Army of the Potomac."
1801,1864-7-27,1864-7-27,False,"Whiteside, Black Creek, Fla.",FL,85th U. S. Colored Troops (1st North Carolina).
1802,1864-7-28,1864-7-28,False,"Tah-kah-o-kuty, Dak. Terr.",ND,"8th Minnesota Mounted Infantry, 6th and 7th Iowa, and Dakota and Bracket's Minnesota Cavalry; Indian fight."
1803,1864-7-28,1864-7-28,False,"Atchafalaya River, La.",LA,Portion of the 19th Corps.
1804,1864-7-28,1864-7-28,False,"West Point, Ark.",AR,11th Missouri Cavalry.
1805,1864-7-28,1864-7-28,False,"Ezra Chapel, Atlanta, Ga. (2d sortie).",GA,Army of the Tennessee.
1806,1864-7-28,1864-7-28,False,"Campbelltown, Ga.",GA,Portion of McCook's Cavalry ; McCook's raid.
1807,1864-7-28,1864-7-28,False,"Flatshoals, Ga.",GA,Portion of Garrard's Cavalry; Stoneman's raid.
1808,1864-7-28,1864-7-2,False,"Siege of Atlanta, Ga.",GA,"Armies of the Cumberland, Tennessee, and Ohio."
1809,1864-7-29,1864-7-29,False,"Fort Smith, Ark.",AR,Troops not given.
1810,1864-7-29,1864-7-30,False,"Lovejoy Station, Ga.",GA,Cavalry of the Army of the Cumberland; McCook's raid.
1811,1864-7-29,1864-7-29,False,"Clear Springs, Md.",MD,12th and 14th Pennsylvania Cavalry.
1812,1864-7-30,1864-7-30,False,"Mine Explosion at Petersburg, Va.",VA,"9th Corps, supported by the 18th Corps, with 2d and 5th Corps in reserve."
1813,1864-7-30,1864-7-30,False,"Newnan, Ga.",GA,Cavalry Army of the Cumberland; McCook's raid.
1814,1864-7-30,1864-7-30,False,"Chambersburg, Pa.",PA,Burned by Confederates.
1815,1864-7-30,1864-7-30,False,"Macon, Ga.",GA,Cavalry of the Army of the Cumberland ; Stoneman's raid.
1816,1864-7-30,1864-7-30,False,"Lee's Mills, Va.",VA," Davis's Brigade, 2d Cavalry Division, Army of the Potomac."
1817,1864-7-30,1864-7-30,False,"Lebanon, Ky.",KY,Oho Company of the 12th Ohio Cavalry.
1818,1864-7-1,1864-7-31,True,"Hillsboro (or Sunshine Church), Ga.",GA,"Cavalry, Army of the Cumberland ; Stoneman's raid."
1819,1864-8-1,1864-8-31,True,"Rolla, Mo.",MO,5th Missouri Militia Cavalry.
1820,1864-8-1,1864-8-31,True,"Trenches before Petersburg, Va.",VA,"2d, 5th, and 9th Corps Army of the Potomac, and 18th Corps, Army of the James."
1821,1864-8-1,1864-8-31,True,"Cumberland (or Flock's Mills), Md.",MD,Command of Brig.-General B. F. Kelly.
1822,1864-8-2,1864-8-2,False,"Green Springs Depot, W. Va., near Old Town, Md.",WV,153d Ohio Volunteers.
1823,1864-8-2,1864-8-2,False,"Osceola, Ark.",AR,"2d, 3d Militia, and 1st and 6th Missouri Cavalry."
1824,1864-8-3,1864-8-3,False,"Elkslmte, Mo.",MO,Troops commanded by Colonel J. L. Burris.
1825,1864-8-4,1864-8-4,False,"New Creek, Va.",VA,Troops not mentioned.
1826,1864-8-5,1864-8-23,False,"Forts Gaines and Morgan, Mobile Harbor, Ala.",AL,"U. S. Steamships Brooklyn, Octorora, Hartford, Ossippee, Itasca, Oneida, Galena, Metacomet, Richmond, Port Royal, Lackawanna, Seminole, Monongahela, and Tecumseh, commanded by Admiral Farragut, and 13th Army Corps."
1827,1864-8-5,1864-8-6,False,"Utoy Creek, Ga.",GA,"Armies of the Cumberland, Tennessee, and Ohio."
1828,1864-8-5,1864-8-7,False,"Cowskin, Mo.",MO,8th Missouri Militia Cavalry.
1829,1864-8-5,1864-8-5,False,"Decatur, Ga.",GA,"2d Cavalry Division, Army of the Cumberland."
1830,1864-8-5,1864-8-5,False,"Donaldsonville, La.",LA,11th New York Cavalry.
1831,1864-8-5,1864-8-5,False,"Cabin Point, Va.",VA,1st U. S. Colored Cavalry.
1832,1864-8-6,1864-8-6,False,"Plaquemine (or Indian City Village), La,",LA,4th Wisconsin Cavalry and 11th (14th Rhode Island) Heavy Artillery.
1833,1864-8-7,1864-8-7,False,"Moorefield, Va.",VA,"14th Pennsylvania, 8th Ohio, 1st and 3d West Virginia, and 1st New York Cavalry."
1834,1864-8-7,1864-8-9,False,Tallahatchie River. Miss.,MS,"Cavalry and Infantry, 16th Corps."
1835,1864-8-8,1864-8-8,False,"Fort Gaines, Ala.",AL,"U. S. fleet, commanded by Admiral Farragut (Mobile Harbor)."
1836,1864-8-8,1864-8-8,False,"Two Hills, Bad Lands, Little Missouri River, Dak. Ter.",ND,"8th Minnesota Volunteers, and 2d Minnesota, 6th and 7th Iowa, Brackett's Battalion Minnesota, and 1st Battalion Dakota Cavalry."
1837,1864-8-9,1864-8-9,False,"Explosion of Ammunition at City Point, Va.",VA,"Lobs, 70 killed and 130 wounded."
1838,1864-8-10,1864-8-10,False,"U. S. Steamer Empress, Miss.",MS,"Loss, 6 killed and 12 wounded."
1839,1864-8-10,1864-8-10,False,"Berryville Pike, Va.",VA,"Reserve Brigade and 1st Cavalry Division, Army of the Potomac."
1840,1864-8-11,1864-8-11,False,"Sulphur Springs Bridge and White Post, Va.",VA,"1st and 3d Divisions and Reserve Brigade, Cavalry, Army of the Potomac."
1841,1864-8-11,1864-8-11,False,"Van Buren, Crawford County, Ark.",AR,2d and 6th Kansas Cavalry.
1842,1864-8-12,1864-8-12,False,"Abbeville and Oxford, Miss.",MS,Cavalry and Infantry of the 16th Corps.
1843,1864-8-12,1864-8-12,False,"Little Blue, Dak. Ter.",ND,Detachment of the 7th Iowa Cavalry.
1844,1864-8-13,1864-8-13,False,"Near Snicker's Gap, Va.",VA,144th and 149th Ohio Volunteers ; guarding a supply train.
1845,1864-8-14,1864-8-14,False,"Gravel Hill, Va.",VA,"2d Cavalry Division, Army of the Potomac."
1846,1864-8-14,1864-8-18,False,"Strawberry Plains, Deep Bottom Run, Va.",VA,"2d Cavalry Division and 2d Corps, Army of the Potomac, and 10th Corps, Army of the James."
1847,1864-8-14,1864-8-14,False,"Hurricane Creek, Miss.",MS,Cavalry and Infantry of the 16th Corps.
1848,1864-8-14,1864-8-16,False,"Dalton, Ga.",GA,"2d Missouri Volunteers, and 14th U. S. Colored Troops."
1849,1864-8-15,1864-8-15,False,"Fisher's Hill, near Strassburg, Va.",VA,"1st Cavalry Division and 6th and 8th Corps, Army of the Potomac."
1850,1864-8-16,1864-8-16,False,"Smoky Hill Crossing, Kan.",KS,Detachments of 7th Iowa and U. S. Cavalry.
1851,1864-8-16,1864-8-16,False,"Crooked Run, Front Royal, Va.",VA,"1st and 2d Brigades, 1st Cavalry Division, Army of the Potomac."
1852,1864-8-17,1864-8-17,False,"Gainesville, Fla.",FL,75th Ohio Mounted Infantry.
1853,1864-8-17,1864-8-17,False,"Cleveland, Tenn.",TN,6th Ohio Heavy Artillery.
1854,1864-8-17,1864-8-17,False,"Winchester, Va.",VA,"3d Cavalry Division Army of the Potomac, and the New Jersey Brigade, 6th Corps."
1855,1864-8-18,1864-8-18,False,"Decatur, Ala.",AL,"2d Cavalry Division Army of the Cumberland, and 1st U. S. Colored Artillery."
1856,1864-8-18,1864-8-18,False,"Six Mile House, Weldon R. R., Va.",VA,"Kautz's Cavalry, and 2d Cavalry Division, 5th and 9th Corps, Army of the Potomac."
1857,1864-8-18,1864-8-18,False,"Fairburn, Ga.",GA,Cavalry of the Army of the Cumberland.
1858,1864-8-19,1864-8-19,False,"Snicker's Gap Pike, Va.",VA,Detachment of the 5th Michigan Cavalry; prisoners and wounded put to death by Mosby's guerrillas.
1859,1864-8-1,1864-8-31,True,"Blockhouse No. 4, Nashville and Chattanooga R R, Tenn.",TN,One Company of the 115th Ohio Volunteers.
1860,1864-8-19,1864-8-19,False,"Martinsburg, Va.",VA,One Company of Cavalry of Averell's command.
1861,1864-8-18,1864-8-22,False,Kilpatnck's Raid on the Atlanta Railroad.,GA,"Cavalry, Army of the Cumberland."
1862,1864-8-19,1864-8-19,False,"Red Oak, Ga.",GA,"Cavalry, Army of the Cumberland ; Kilpatrick's raid."
1863,1864-8-19,1864-8-20,False,"Jonesboro, Ga.",GA,"2d Division Cavalry, Army of the Cumberland; Kilpatrick's raid."
1864,1864-8-19,1864-8-19,False,"Fine Bluff, Tennessee River, Tenn.",TN,"Detachment of Company B, 83d Illinois Mounted Infantry; killed and mutilated by guerrillas."
1865,1864-8-20,1864-8-20,False,"Lovejoy Station, Ga.",GA,"Cavalry, Army of the Cumberland; Kilpatrick's raid."
1866,1864-8-1,1864-8-31,True,"Summit Point, Va.",VA,"1st and 3d Divisions Cavalry Corps, and 6th Corps; includes engagement of 6th Division at Berryville, 3d Division at Summit, and 6th Corps at Flowing Springs."
1867,1864-8-1,1864-8-31,True,"Duvall's Bluff, Ark.",AR,11th Missouri Cavalry.
1868,1864-8-1,1864-8-31,True,"Memphis, Tenn.",TN,"Detachment of 8th Iowa, 108th and 113th Illinois, 89th, 40th and 41st Wisconsin Volunteers, 61st (2d Tennessee) U. S. Colored troops, 3d and 4th Iowa Cavalry, and Battery G, 1st Missouri Light Artillery."
1869,1864-8-1,1864-8-31,True,"College Hill (or Oxford Hill and Hurricane Creek), Miss.",MS,"4th Iowa and 11th and 21st Missouri Volunteers, and 3d Iowa and 12th Missouri Cavalry, of the 16th Corps."
1870,1864-8-22,1864-8-22,False,"Canton, Ky.",KY,Troops not given.
1871,1864-8-22,1864-8-22,False,"Rodgersville, Tenn.",TN,Troops not given.
1872,1864-8-23,1864-8-23,False,"Fort Morgan, Ala.",AL,"Naval forces under Admiral Farragut, Mobile Harbor."
1873,1864-8-23,1864-8-23,False,"Abbeville, Miss.",MS,"10th Missouri, 14th Iowa, 5th and 7th Minnesota, and 8th Wisconsin Volunteers."
1874,1864-8-24,1864-8-25,False,"Bermuda Hundred, Va.",VA,"10th Corps, Army of the James."
1875,1864-8-24,1864-8-24,False,"Fort Smith, Ark.",AR,16th U. S. Colored troops.
1876,1864-8-24,1864-8-24,False,"Jones' Hay Station and Ashley Station, Long Prairie, Ark.",AR,"9th Iowa, and 8th and 11th Missouri Cavalry."
1877,1864-8-24,1864-8-24,False,"Hall I own, Va.",VA,"Portion of the 8th Corps, Army of the Shenandoah."
1878,1864-8-25,1864-8-25,False,"Smithford and Shepherdstown (or Kearneysville), Va.",VA,"1st and 3d Divisions Cavalry, Army of the Potomac."
1879,1864-8-25,1864-8-25,False,"Ream's Station, Va.",VA,"2d Corps, and 2d Cavalry Division, Army of the Potomac."
1880,1864-8-25,1864-8-25,False,"Conee Creek, Clinton, La.",LA,Portion of the Cavalry of the Department of the Gulf.
1881,1864-8-25,1864-8-25,False,"Sacramento Mountain, N. M.",MD,1st New Mexico Cavalry.
1882,1864-8-26,1864-8-26,False,"Bull Bayou, Ark.",AR,9th Kansas and 3d Wisconsin Cavalry.
1883,1864-8-26,1864-8-27,False,"Hall town, Va.",VA,"1st and 2d Divisions, 8th Corps, Army of West Virginia."
1884,1864-8-27,1864-8-27,False,"Owensboro, Ky",KY,108th lJ. S. Colored troops.
1885,1864-8-27,1864-8-27,False,"Holly Springs, Miss.",MS,"14th Iowa Volunteers, 11th U.S. Colored troops (1st Alabama Artillery), and 10th Missouri Cavalry."
1886,1864-8-28,1864-8-28,False,"Fort Cotton Wood, Nev. Ter.",NV,7th Iowa Cavalry ; fight with Indians.
1887,1864-8-28,1864-8-28,False,"Howard County, Mo.",MO,"Company E, 4th Missouri Militia Cavalry."
1888,1864-8-29,1864-8-29,False,"Ghent, Ky.",KY,117th V. 8. Colored troops.
1889,1864-8-29,1864-8-29,False,"Smithfield, Va.",VA,"l*t Division Cavalry Corps, and 3d Division, 6th Corps, Army of the Potomac."
1890,1864-8-29,1864-8-29,False,"Wonnley's Gap, Va.",VA,"Detachment commanded by Captain Blazer, 96th Ohio."
1891,1864-8-29,1864-8-30,False,"Arthur's Swamp, Va.",VA,"2d Cavalry Division, Army of the Potomac."
1892,1864-8-1,1864-8-31,True,"Blockhouse No. 5, Nashville and Chattanooga R. R., Tenn.",TN,115th Ohio Volunteers.
1893,1864-8-1,1864-8-31,True,"Jonesboro, Ga.",GA,"Cavalry and Davis's Division 14th Corps, Army of the Cumberland; 15th, 16th, and 17th Corps, Army of the  Tennessee. "
1894,1864-9-1,1864-9-30,True,Rousseau's Pursuit of Wheeler in Tennessee.,TN,"1st and 4th Tennessee, 2d Michigan, 1st Wisconsin, 8th Iowa, 2d and 8th Indiana, and 6th Kentucky Cavalry."
1895,1864-9-1,1864-9-30,True,Trenches before Petersburg.,GA,Army of the Potomac.
1896,1864-9-1,1864-9-30,True,"Lavergne, Tenn.",TN,Rousseau in pursuit of Wheeler.
1897,1864-9-2,1864-9-2,False,"Occupation of Atlanta, Ga.",GA,"20th Corps, Army of the Cumberland."
1898,1864-9-2,1864-9-2,False,"Franklin, Tenn.",TN,Rousseau in pursuit of Wheeler.
1899,1864-9-2,1864-9-6,False,"Lovejoy Station, Ga.",GA,"23d Corps, Army of the Ohio, and 4th Corps, Army of the Cumberland."
1900,1864-9-2,1864-9-2,False,"Big Shanty, Ga.",GA,"9th Ohio Cavalry, on a railroad train."
1901,1864-9-8,1864-9-8,False,"Murfreesboro, Tenn.",TN,100th U. S. Colored troops.
1902,1864-9-3,1864-9-4,False,"Berry ville, Va.",VA,"1st Cavalry Division, Army of the Potomac, 8th Corps, Army of Western Virginia, and 19th Corps."
1903,1864-9-3,1864-9-3,False,"Darkesville, Va.",VA,"3d Cavalry Division, Army of the Potomac."
1904,1864-9-4,1864-9-4,False,"Greenville, Tenn.",TN,9th and 13th Tennessee and 10th Michigan Cavalry.
1905,1864-9-5,1864-9-5,False,"Campbellviile, Tenn.",TN,Rousseau's Cavalry in pursuit of Wheeler.
1906,1864-9-6,1864-9-6,False,"Searcy, Ark.",AR,Detachment of the 9th Iowa Cavalry.
1907,1864-9-7,1864-9-7,False,"Ready ville, Tenn.",TN,Detachment of 9th Pennsylvania Cavalry.
1908,1864-9-7,1864-9-7,False,"Dutch Gap, Va.",VA,1th U. S. Colored troops.
1909,1864-9-10,1864-9-10,False,"Capture of Fort Hell, Jerusalem Plank Road, Va.",VA,"99th Pennsylvania, 2d U. S. Sharpshooters, and 80th Indiana Volunteers."
1910,1864-9-13,1864-9-13,False,"Lock's Ford, Opequan, Va.",VA,"2d Brigade, 3d Division Cavalry Corps, Army of the Middle Military Division."
1911,1864-9-1,1864-9-30,True,Near Pine Bluff; Ark.,AR,Two Companies of the 1st Indiana Cavalry.
1912,1864-9-16,1864-9-18,False,"Fort Gibson, Indian Territory.",OK,79th U. S. Colored troops (1st Kansas) and 2d Kansas Cavalry.
1913,1864-9-16,1864-9-16,False,"Sycamore Church, Va.",VA,1st District of Columbia and 13th Pennsylvania Cavalry.
1914,1864-9-17,1864-9-17,False,"Fairfax Station, Va.",VA,13th and 16th New York Cavalry.
1915,1864-9-17,1864-9-17,False,"Belcher's Mills, Va.",VA,"Kautz's Cavalry of the Army of the James and 2d Cavalry Division, Army of the Potomac."
1916,1864-9-17,1864-9-20,False,"Doniphan and Black River, Mo.",MO,One Company of the 3d Missouri Militia Cavalry.
1917,1864-9-18,1864-9-18,False,"Martinsburg, Va.",VA,"2d Cavalry Division, Army of West Virginia."
1918,1864-9-18,1864-9-18,False,"Fort Cottonwood, Nev. Ter.",NV,7th Iowa Cavalry.
1919,1864-9-19,1864-9-19,False,"Opcquan, Winchester (or Belle Grove), Va.",VA,"8th Corps and 2d Cavalry Division, Army of West Virginia ; 6th Corps and 1st and 3d Cavalry Division, Army of the Potomac ; 1st and 2d Divisions 19th Corps, Army of the Middle Military Division."
1920,1864-9-19,1864-9-19,False,"Cabin Creek, Indian Territory.",OK,"2d, 6th, and 14th Kansas Cavalry and 1st and 2d Kansas Indian Home Guards."
1921,1864-9-1,1864-9-30,True,"Front Royal Pike, Va.",VA,"3d Division Cavalry Corps, Army of the Potomac."
1922,1864-9-22,1864-9-22,False,"Fisher's Hill (or Woodstock), Va.",VA,"6th Corps, 1st and 2d Cavalry Divisions, Army of the Potomac, 8th Corps, Army of West Virginia, and 1st and 2d Divisions 19th Corps."
1923,1864-9-23,1864-9-23,False,"Athens, Ala.",AL,"106th, 110th, and 114th U. S. Colored troops, 8d Tennessee Cavalry, and 18th Michigan, and l02d Ohio Volunteers."
1924,1864-9-23,1864-9-23,False,"Rockport, Mo.",MO,3d Missouri Militia Cavalry.
1925,1864-9-23,1864-9-23,False,"Blackwater, Mo.",MO,One Battalion of the 1st Missouri Militia Cavalry.
1926,1864-9-24,1864-9-24,False,"Luray, Va.",VA,"1st Division Cavalry Corps, Army of the Potomac."
1927,1864-9-24,1864-9-24,False,"Fayette, Mo.",MO,9th Missouri Militia Cavalry.
1928,1864-9-24,1864-9-24,False,"Bull's Gap, Tenn.",TN,Cavalry and Mounted Infantry.
1929,1864-9-24,1864-9-28,False,Price's Invasion of Missouri.,MO,"Missouri Militia Cavalry, and Cavalry of General A. J. Smith's command, Kansas Militia, and Cavalry of the Army of the Border. "
1930,1864-9-25,1864-9-25,False,"Sulphur Branch, Trestle, Ala.",AL,111th U. S. Colored troops (3d Tennessee) and 9th Indiana Cavalry.
1931,1864-9-25,1864-9-25,False,"Johnsonville, Tenn.",TN,13th U. S. Colored troops.
1932,1864-9-25,1864-9-25,False,"Henderson, Ky.",KY,118th U. S. Colored troops.
1933,1864-9-26,1864-9-26,False,"Vache Grass, Ark.",AR,14th Kansas Cavalry.
1934,1864-9-26,1864-9-27,False,"Fort Davidson, Pilot Knob (or Ironton), Mo.",MO,"47th and 50th Missouri and 14th Iowa Volunteers, 2d and 3d Missouri Cavalry, and Battery H 2d Missouri Light Artillery, Price's Invasion of Missouri."
1935,1864-9-26,1864-9-26,False,"Brown's Gap, Va.",VA,"1st Cavalry Division, Army of the Potomac, and 2d Cavalry Division Army of West Virginia."
1936,1864-9-26,1864-9-26,False,"Richland, Tenn.",TN,111th U. S. Colored troops (3d Alabama).
1937,1864-9-27,1864-9-27,False,"Weyer's Cave, Va.",VA,"2d Division Cavalry Army of West Virginia,"
1938,1864-9-27,1864-9-27,False,"Pulaski, Tenn.",TN,Cavalry commanded by General Rousseau.
1939,1864-9-27,1864-9-27,False,Massacre on North Missouri R.R.,MO,Furloughed Soldiers.
1940,1864-9-27,1864-9-27,False,"Massacre at Centralia, Mo.",MO,"Three Companies 39th Missouri Volunteers, Price's invasion of Missouri."
1941,1864-9-27,1864-9-27,False,"Carter's Station, Watauga River, Ark.",AR,"Cavalry and Mounted Infantry, commanded by General Ammen."
1942,1864-9-27,1864-9-27,False,"Mariana, Fla.",FL,"82d V. S. Colored Troops, 7th Vermont Volunteers, and 2d Maine Cavalry."
1943,1864-9-27,1864-9-27,False,"Fort Rice, Dak. Ter.",ND,Detachment of 6th Iowa Cavalry ; fight with Indians.
1944,1864-9-28,1864-9-28,False,"Clarksville, Ark.",AR,3d Wisconsin Cavalry.
1945,1864-9-28,1864-9-28,False,"Waynesboro, Va.",VA,"3d Division Cavalry Corps, Army of the Potomac."
1946,1864-9-28,1864-9-30,False,"New Market Heights (or Ohapin's Farm, Laurel Hill, Forts Harrison and Gilmore), Va.",VA,"10th and 18th Corps and Cavalry, Army of the James."
1947,1864-9-28,1864-9-28,False,"Fort Sedgwick, Jerusalem Flank Road, Va.",VA,"3d Division, 9th Corps."
1948,1864-9-29,1864-9-29,False,"Centreville, Tenn.",TN,2d Tennessee Mounted Infantry
1949,1864-9-29,1864-9-30,False,"Leesburg and Harrison, Mo.",MO,"2d Missouri Militia Cavalry, Battery H, 2d Missouri Light Artillery, and 14th Iowa Volunteers; Price's invasion of Missouri."
1950,1864-9-30,1864-9-30,False,"Preble's Farm, Poplar Springs Church, Va.",VA,"l6t Division, 5th Corps, and 2d Division, 9th Corps."
1951,1864-9-30,1864-9-30,False,"Arthur's Swamp, Va.",VA,"2d Cavalry Division, Army of the Potomac."
1952,1864-10-1,1864-10-31,True,"Athens, Ala.",AL,73d Indiana Volunteers. XIII.—9
1953,1864-10-1,1864-10-31,True,"Huntsville, Ala.",AL,Detachments of the 12th and 13th Indiana Cavalry.
1954,1864-10-1,1864-10-31,True,"Franklin, Mo.",MO,Enrolled Missouri Militia.
1955,1864-10-1,1864-10-31,True,"Reconnoissance on Charles City Cross Roads, Va.",VA,"Spear's Cavalry Brigade and Terry's Brigade, 10th Corps, Army of the James."
1956,1864-10-1,1864-10-31,True,"Yellow Tavern, Weldon R. R., Va.",VA,"3d Division, 2d Corps, Army of the Potomac."
1957,1864-10-1,1864-10-31,True,"Sweetwater, Noses, and Powder Spring Creeks, Ga.",GA,"Kilpatrick's Cavalry, Army of the Cumberland."
1958,1864-10-2,1864-10-2,False,"Waynesboro, Va.",VA,"Portions of 1st Division, and 3d Division, Cavalry Corps, Army of the Potomac."
1959,1864-10-2,1864-10-2,False,"Saltville, Va.",VA,"11th and 13th Kentucky, 12th Ohio, 11th Michigan, and 5th and 6th U. S. Colored Cavalry, and 26th, 30th, E5th, 37th, 39th, 40th, and 45th Kentucky Mounted Infantry."
1960,1864-10-2,1864-10-2,False,"Gladesville, Pound Gap, Va.",VA,"1st Kentucky Cavalry, and 3d Kentucky Mounted Infantry."
1961,1864-10-4,1864-10-4,False,"Near Memphis, Tenn.",TN,One company 7th Indiana Cavalry
1962,1864-10-5,1864-10-5,False,"Jackson, La.",LA,"23d Wisconsin Volunteers, 1st Texas, and 1st Louisiana Cavalry, and 2d and 4th Massachusetts Battery."
1963,1864-10-5,1864-10-5,False,"Allatoona, Ga.",GA,"7th, 12th, 50th, 57th, and 93d Illinois, 39th Iowa, 4th Minnesota, and 18th Wisconsin Volunteers, and 12th Wisconsin Battery."
1964,1864-10-5,1864-10-5,False,"Fort Adams, La.",LA,"2d Wisconsin, and 3d U. S. Colored Cavalry."
1965,1864-10-6,1864-10-6,False,"Florence, Ala.",AL,"60th Illinois Volunteers, and 3d and 6th Tennessee Cavalry."
1966,1864-10-1,1864-10-31,True,"North Shenandoah, Va.",VA,8th Ohio Cavalry.
1967,1864-10-6,1864-10-6,False,"Prince's Place, Osage River, Cole Co., Mo.",MO,"1st, 7th, and 9th Missouri Militia Cavalry. Price's invasion of Missouri."
1968,1864-10-6,1864-10-6,False,"Woodville, Miss.",MS,Troops not specified.
1969,1864-10-7,1864-10-7,False,"New Market, Va.",VA,"3d Cavalry Division, Army of the Potomac."
1970,1864-10-7,1864-10-7,False,"Darbytown Roads, near New Market Heights, Va.",VA,"10th Corps and Cavalry, Army of the James."
1971,1864-10-7,1864-10-7,False,"Moreau Bottom, near Jefferson City, Mo.",MO,"Missouri Militia, Cavalry, Artillery, and Infantry. Price's invasion of Missouri."
1972,1864-10-8,1864-10-8,False,"Reconnoissance to the Boydtown Flank Road, Va.",VA,"5th and 9th Corps, Army of the Potomac."
