person_id,dbpedia_uri,last_name,suffix,first_name,middle_name,middle_initial,rank,bio,bio_source,narrative_link_1,narrative_link_2,added
d28cf4ce-7176-40e5-81a3-d822f31ae359,,Grover,,Cuvier,,,Brigadier General,"Called from service in the West, Grover was promoted to brigadier general in April 1862 as he was transferred to the Army of the Potomac. He was brevetted lieutenant colonel in the Regular Army on May 5 for service at Williamsburg, Virginia, and on May 31, colonel, for his service at Fair Oaks. His brigade was often noted for their service with the III Corps at First Manassas. Transferred to the Department of the Gulf, he took command of a division of the 19th Corps until July 1864. He was in command of the right wing of the army besieging Port Hudson, Louisiana. In August 1863, he was promoted major. He commanded a division in the Shenandoah campaign from August to December 1864. Grover was wounded at the Battle of Cedar Creek on October 19, 1864. He was promoted to major general the same day for his service at Winchester and Fisher's Hill. He was mustered out of the volunteer service in August 1865.","K. Singel, 02/14/2008 ; ABPP BATTLE SUMMARIES (1997); GENERALS IN BLUE (1992) ; SIFAKIS (1988) ; edited by J. Phillips, 8/23/2010.",http://www.sonofthesouth.net/leefoundation/civil-war/1864/november/general-cuvier-grover.htm,,FALSE
834a5d3b-09a0-493b-9055-d82ae4d09f15,,Bee,,Hamilton,Prioleau,P.,Brigadier General,"In 1861 Bee was elected brigadier general of militia in the state of Texas. He was appointed to the same rank in the Confederate army in March 1862. He served in the command at Brownsville, TX, in the importation of munitions from Europe through Mexico. In 1864, he was appointed for field duty in the Red River campaign. At the end of the war, he retreated into Mexico.","K. Singel, 03/19/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/21/2010.",,,FALSE
dbcb21e8-0e79-45df-a990-d8429ef5e041,,Tilghman,,Lloyd,,,Brigadier General,"A resident of the state of Kentucky, Tilghman chose to enter the Confederate army in 1861. In February 1862 he was put in charge of Fort Donelson, which he subsequently defended against the attacks of General Ulysses S. Grant. He was taken prisoner and not exchanged until fall of 1862. He rejoined the service as a brigade commander in the Army of the West. He served at the Battle of Corinth in October 1862. However, in the following year, at the Battle of Champion's Hill, he is struck in the chest with a shell fragment, which killed him instantly.","K. Singel, 03/15/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/23/2010.",,,FALSE
8f232cc9-43e7-4627-ab45-d8fe6873c472,,Price,,Sterling,,,,"U.S. Representative from Missouri (1845-46) and Governor of Missouri (1853-1857), he commanded troops in the Missouri State Guard and the Confederate Army at the battles of Wilson’s Creek, Pea Ridge, Iuka, Corinth, Marais des Cygnes and Mine Creek.","M. Nickels, 08/21/2007; http://bioguide.congress.gov; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/21/2010.",http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000531,http://www.nps.gov/archive/peri/price.htm,FALSE
4a50678b-9211-4c6a-828e-d9607876849a,,Sturgis,,Samuel,Davis,D.,Major General,"At the outbreak of the war, Sturgis was in command of Fort Smith, Arkansas. He marched to Fort Leavenworth, Kansas. Sturgis received a promotion to major going into action at the Battle of Wilson's Creek. He was soon promoted to brigadier general, in command of the defenses of Washington. Sturgis served in the Battle of Second Manassas, and in the subsequent battles of South Mountain and Antietam. He was ordered to Tennessee, and then to Mississippi. In the operations about Dandridge, which lasted from December 1863 to January 1864, Sturgis commanded the Union forces at the battles of Mossy Creek, Dandridge, and Fair Garden. In the following year, in June 1864, Sturgis oversaw the Union forces at the Battle for Brice's Crossroads, Mississippi was mustered out in August 1865.","K. Singel, 03/10/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
1c028c2f-3439-4a15-ac1a-d9f9f9ab7210,,Tyler,,Erastus,Barnard,B.,Brigadier General,"In 1861, Tyler was elected colonel of the 7th Ohio Infantry. On May 14, 1862, Tyler was commissioned as a Brigadier General. He was assigned to a number of units in his career. In June 1862, he commanded Union forces at the Battle of Port Republic with his forces outnumbered almost two to one. In December 1862, he was wounded at the Battle of Fredericksburg. After the Battle of Chancellorsville, his men mustered out of service, so Tyler was transferred to the defenses of Baltimore, Maryland. He remained at or near Baltimore until the end of the war. He was involved in the battle of Monocacy in defense of Washington. He resigned from service in April 1865.","K. Singel, 02/21/2008; GENERALS IN BLUE (1992); ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",http://www.nps.gov/mono/historyculture/general-tyler.htm,http://www.shenandoahatwar.org/battlefields/port_r_battlefield.html,FALSE
a1c4583c-3b2f-4a4a-82f2-db132f668fba,,Davis,,Charles,Henry,H.,Flag Officer,"Davis entered the war as a commander in the U.S. navy with thirty years of experience. He was assigned to command the South Atlantic Blockading Squadron in November 1861, until he was transferred to the Upper Mississippi Gunboat Flotilla in May 1862. During his service, he was involved at Port Royal, Memphis, Vicksburg, and Yazoo River. In late 1862, he moved to Washington as the head of the Bureau of Navigation. He served in this position after the end of the war.","K. Singel, 02/11/2008 ; ABPP BATTLE SUMMARIES (1997) ; SIFAKIS (1988).",,,FALSE
77a0625d-2996-4af0-b46f-db7388f851d5,,Early,,Jubal,Anderson,A.,Major General,"In April 1861, Early entered the Confederate Army as colonel of the 24th Virginia Infantry. He led them into service at the Battle of First Manassas, and soon after, he received a promotion to brigadier general. He remained with the Army of Northern Virginia, and, as such, was involved in all their major engagements from 1862 to 1864. He held the position of commander during several battles in which he was in charge of a detachment. In January 1863, he was promoted to major general. He served with distinction during the Battle of Second Fredericksburg, and afterward, during the Gettysburg campaign. After the retreat from Gettysburg, he temporarily took command of the II corps during the Battle of Wilderness, and as such, received his next promotion: lieutenant general. He was ordered to the Shenandoah Valley, and as he drove the Union forces westward, he moved north to threaten Washington in July 1864. At the Battle of Monocacy, he was forced to retreat from the field, and in September, he was defeated at the Battle of Winchester, and at Fisher's Hill. At the subsequent Battle of Cedar Creek, he was defeated once more. He was finally forced to surrender his forces in March 1865.","K. Singel, 03/25/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN GRAY (1987)",,,FALSE
a826fdf9-4a48-4b95-8967-dbc968308a41,,Grover,,Joel,,,Colonel,"He was a New England immigrant elected as a colonel in the Sixth regiment, First Brigade of the Kansas Volunteers.  He fought in the Wakarusa war and sheltered John Brown during a slave raid from Missouri.","M. Nickels, 08/21/2007; http://www.territorialkansasonline.org/ ; edited by J. Phillips, 8/22/2010.",http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=keyword&selected_keyword=First%20Brigade%20of%20Kansas%20Volunteers,,FALSE
bfbeb91d-6b12-4015-bb30-dc07a8a708a1,,Hunt,,Richard,,,,"Richard Hunt was a Quaker and the richest man in Waterloo. He owned several farms and was secretary of the Waterloo Woolen Factory. With a partner, he also owned a dry-goods store called Hunt and Hoyt. He made a contribution to build the Wesleyan Chapel in Seneca Falls and supported the anti-slavery movement. In 1842 he was vice-president of the American Anti-Slavery Society in Rochester, and it is suspected that the Hunt house was a way-station on the Underground Railroad. In 1845 he was married for the fourth time to June Clothier Master.","K. Engel, 12/09/2010, http://www.ilovethefingerlakes.com/history/undergroundrailroad.htm",http://www.ilovethefingerlakes.com/history/undergroundrailroad.htm,,FALSE
a590cf3d-2e52-49bb-83fc-dd1911ba651d,,Lyon,,Nathaniel,,,,"Lyon served on the frontier before he was assigned to command the U.S. arsenal in St. Louis in 1861. As a strong supporter of the Union, of Lincoln, and of the Republican Party, Lyon encouraged the Missouri government to remain in the Union. His death at Wilson's Creek made him the first Union general to die in battle during the Civil War.","K. Singel, 03/05/2008 ; HEIDLER (2000) ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/22/2010.",http://ehistory.osu.edu/world/PeopleView.Cfm?PID=76,http://www.nps.gov/archive/wicr/lyon.html,FALSE
9839110b-154f-4796-aa4f-dd402e2382ca,,Sibley,,Henry,Hastings,H.,Brigadier General,"As Minnesota's first governor, Sibly established a good relationship with the Sioux tribes in the state. In September 1862 he was commissioned as a brigadier general and was made responsible for putting down the Sioux uprising of 1862. After the war, he served as a commissioner in negotiations with the tribes.","K. Singel, 03/13/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/22/2010.",,,FALSE
8c251b93-5768-4630-ae9a-dd45b4e785c6,,Milroy,,Robert,Huston,H.,Brigadier General,In 1861 Milroy mustered in as a colonel in the 9th Indiana Infantry. He participated in the campaign in western Virginia and consequently received a promotion to brigadier general and then to major general. Milroy served in the Shenandoah Valley campaign of 1862 before he took command of a brigade during the Battle of First Manassas. In June 1863 he was outmaneuvered at the Battle of Second Winchester and was unable to reach Gettysburg due to heavy losses. He held no further field command during the war.,"K. Singel, 03/19/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/21/2010.",,,FALSE
05ae48ad-00e7-40f3-a820-dd4d48ac54ec,,Burbridge,,Stephen,Gano,G.,Brigadier General,"Burbridge was commissioned as a colonel in the 26th Kentucky Infantry in August 1861. He participated in the Battle of Shiloh, and later, in their attack on Arkansas Post and in the Vicksburg campaign. In 1864, he took command of the District of Kentucky  was eventually given a brevet as a major general in July for his defense against an invasion of the state by Union general J.H. Morgan. However, he was subsequently forced to resign his commission due to his involvement in a series of attacks against civilians.","K. Singel, 03/19/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN BLUE (1992) ; edited by J. Phillips, 8/19/2010.",,,FALSE
92e6e174-42f6-43f7-a778-dd620c12a02c,,Walcutt,,Charles,Carroll,C.,Brigadier General,"In 1861 Walcutt was commissioned a major and appointed to the 46th Ohio Infantry. He first saw action at Shiloh. He served under William T. Sherman from Shiloh until the end of the war. In June 1864 he received a promotion to brigadier general. He was involved at the siege of Vicksburg, the capture of Jackson, the Battle of Chattanooga, the relief of Knoxville, and the Atlanta campaign. In November 1864 during the Battle for Griswoldville, in Georgia, Walcutt was ordered to make a demonstration with his brigade to ascertain the disposition of enemy troops. He was mustered out in 1866.","K. Singel, 02/11/2008 ;  ABPP BATTLE SUMMARIES (1997); GENERALS IN BLUE (1992) ; REID (1868) ; edited by J. Phillips, 8/21/2010.",http://www.arlingtoncemetery.net/ccwalcuttjr.htm,http://books.google.com/books?id=b9cBAAAAMAAJ&pg=PA133&lpg=PA133&dq=charles+carroll+walcutt&source=web&ots=DOXzP2TqLi&sig=CAFMo4ubFZbcGjvTZecpcixYGyU&hl=en,FALSE
bb18e62f-5ac6-471e-b3b6-dd6c68319770,,Gurley,,Phineas,,,,"Reverend Phineas D. Gurley was born in 1816.  He was the pastor of the New York Avenue Presbyterian Church in Washington, D.C., where the Lincoln Family worshipped. He conducted the funeral for Abraham Lincoln's son, Willie, in 1862.  Gurley was also at President Lincoln's side when he died and orated his subsequent funeral sermon in the East Room of the White House.  Gurley also accompanied the President's body back to Illinois, where he conducted the burial rites.  He continued to serve as pastor of the New York Avenue Presbyterian Church until his death in 1868.","K. Singel, 01/05/2010, http://www.mrlincolnswhitehouse.org/inside.asp?ID=49&subjectID=2 [accessed 05 Jan 2010]; M.Nickels, 03/16/10, http://showcase.netins.net/web/creative/lincoln/speeches/gurley.htm [accessed 3/16/10], http://mrlincolnswhitehouse.org/co",http://www.mrlincolnswhitehouse.org/inside.asp?ID=49&subjectID=2,,FALSE
90849b39-6f3a-4d88-af29-ddded5d1733a,,Pleasonton,,Alfred,,,Major General,"Pleasonton commanded the Union cavalry forces in the Army of the Potomac from May 1863 to March 1864. He served at Brandy Station and at Gettysburg. In March 1864, he was transferred to the Department of Missouri as commander of Union cavalry forces. He served at the Battles of Marais des Cygnes and Mine Creek, Kansas.","K. Singel, 01/28/2008 ; ABPP BATTLE SUMMARIES (1997); http://home.nps.gov/sajh/",http://www.nps.gov/archive/sajh/civil_war_connections.htm,http://aotw.org/officers.php?officer_id=102,FALSE
e3a45e72-1c7b-4f14-a7c8-de80164cd1fb,,Mahaffie,,John,,B.,,"John Mahaffie moved from Indiana in 1857 to settle in Kansas, where he built what is now the only remaining state coach line along the Santa Fe Trail.  He was visited frequently by pro-slavery forces. However, his family had to escape Confederate Colonel William Quantrill's raid of Olathe, Kansas in 1862.","M. Nickels, 08/21/2007; olatheks.org; http://www.kancoll.org/; Revised Jared Frederick 8/23/10",http://olatheks.org/Mahaffie/About,http://www.kancoll.org/books/blair/blchapter06.htm,FALSE
6951057d-db32-4db5-8b3e-dea0c1101a5f,,Thomas,,George,,H.,Major General,"Thomas remained loyal to the Union in 1861, and he was put  in command of an independent force in eastern Kentucky. In 1862, Thomas achieved a Union victory at Mill Springs, thus undermining the entire western defense. Although, he arrived too late at Shiloh, after the battle, Thomas was put in command of the Army of the Tennessee. At the Battle of Perryville, his Fourteenth corps was not engaged.  At Murfreesboro, his force held the center with his artillery In September 1863, Thomas organized Union defenses after the collapse of the Union right wing and withstood all afternoon long violent attacks on the left wing until he was allowed an orderly withdrawal of Union troops back to Chattanooga. For this perseverance, Thomas was called the ""Rock of Chickamauga. "" Thomas received command of the Army of the Cumberland in October 1863. His army play a large role in the victory at Chattanooga in November 1863. In November and December 1864, his victories at Franklin and Nashville, Tennessee, checked any Confederate advances. In pursuit of retreating Confederate forces, Thomas captured Selma, Alabama,  and pursued to capture Jefferson Davis on 10 May 1865.","K. Singel, 02/25/2008; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN BLUE (1992)",http://www.aotc.net/bios.htm#Thomas,http://www.aotc.net/Life3foght.htm,FALSE
d7e5c999-5ea3-47b0-b3f9-deb3ede29193,,Hussey,,Erastus,,,,"In 1800, Erastus Hussey was born in New York. He migrated to Michigan in 1824. With his wife, Sarah, he established a dry goods store in Battle Creek. As Quakers, they became active in the Underground Railroad. in 1855, Hussey was one of the senators who introduced P.A. 162, the Personal Freedom Act.  He aided fugitive slaves  until his death in 1899.","K. Engel, 06/20/2011, http://www.wkkf.org/knowledge-center/resources/2004/07/Greater-Battle-Creek-Program-Underground-Railroad.aspx ; http://www.michigan.gov/dnr/0,1607,7-153-54463_18670_44390-160779--,00.html",,,FALSE
155b07ca-cc70-402b-968f-dee3650ff3e3,,Johnston,,Albert,Sidney,S.,Major General,"Johnston graduated eighth in the class of 1826 at West Point. After eight years of service, he resigned to care for his terminally ill wife. He returned to service during the Mexican War, but joined the Confederacy in 1861 as the second ranking general in the Confederate Army. He was given command of the western theater of operations. He commanded forces in the Department of Kentucky. He was involved in actions at Mill Springs, Fort Henry, Fort Donelson, Corinth, Pittsburgh Landing, and finally Shiloh. While fighting at Shiloh in late April 1862, he was mortally wounded.","K. Singel, 01/28/2008 ; ABPP BATTLE SUMMARIES (1997) ;  http://nps-vip.net/history/portraits/johnston_albert_sidney.htm",http://ehistory.osu.edu/uscw/features/people/bio.cfm?PID=45,http://nps-vip.net/history/portraits/johnston_albert_sidney.htm,FALSE
8ca13860-937b-4df4-8f84-df7a2bf51224,,Warren,,Gouverneur,Kemble,K.,Major General,"In May 1861, Warren received his appointment as lieutenant colonel of the 5th New York Infantry. A month later, he saw action at the Battle of Big Bethel Church. He was soon elected colonel of his regiment. During the Peninsula campaign, he was wounded at the Battle of Gaines' Mills. He soon returned to the field in command of a brigade. He saw action at the Battle of Second Manassas, and subsequently, at the Battle of Antietam. He was promoted to brigadier general less than two weeks later. In the following spring, he rose to the rank of major general. At the Battle of Gettysburg, he served as the chief engineer of the Army of the Potomac. In August 1863, he temporarily took command of the II Corps. In March 1864, he received permanent command of the V Corps going into the Overland campaign under orders from General Ulysses S. Grant. However, at the Battle of Five Forks, Philip Sheridan relieved Warren of his command, which ended his career.","K. Singel, 05/02/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN BLUE (1992)",,,FALSE
1cd99aa8-188f-4907-ba03-e066d6fd72ea,,Colpetzer,,William,,,,"William Colpetzer was a Free State settler who was killed by pro-slavery forces in the Marais des Cygnes Massacre on May 19, 1858.","M. Nickels, 08/21/2007; http://www.kancoll.org/",http://www.kancoll.org/books/cutler/linn/linn-co-p3.html,,FALSE
fc5aa395-01c0-47f3-b085-e0e6d82a0269,,Colcock,,Charles,,J.,Colonel,"At the battle of Honey Hill on November 30, 1864, a Union expeditionary force of approximately 5,000 men encountered a Confederate force of regulars and militia under Colonel Colcock at Honey Hill. Determined attacks by U.S. Colored Troops failed to capture the Confederate entrenchments or cut the railroad, which forced the Union troops to withdraw in the face of Confederate defenses.","K. Singel, 02/14/2008 ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/23/2010.",,,FALSE
ae900570-5c73-4de2-b99b-e0f6fbe50ca3,,Buell,,Don,Carlos,C.,Major General,"Commissioned as a brigadier General, Buell assisted in organizing the Army of the Potomac before being charged with the Army of the Ohio. Buell's command succeeded in capturing Nashville, Tennessee in February 1862. Buell later commanded forces at Shiloh, Corinth, and Perryville. However, his failure to pursue the Confederate forces after Perryville led to his removal from command because of this inactivity. He resigned his commission on June 1, 1864.","K. Singel, 02/14/2008 ; GENERALS IN BLUE (1992) ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997)",http://www.ohiohistorycentral.org/entry.php?rec=21,http://www.library.ci.corpus-christi.tx.us/MexicanWar/buelldc.htm,FALSE
ea80f699-acfd-4df5-b419-e16dd02e4ee8,,Casey,,Henry,,,,"Casey served as a Corporal in the Union Army in Company C, 20th Ohio Infantry. He was awarded the Medal of Honor for action on April 22, 1863 at Vicksburg, Mississippi. He was buried at Bloomingburg Cemetery.","K. Engel, 01/11/2011, http://www.remarkableohio.org/HistoricalMarker.aspx?historicalMarkerId=6871&fileId=108940",,,FALSE
e782493c-5413-49ff-845e-e1afa8900f78,,Wild,,Edward,,A.,Brigadier General,"In 1861 Wild enlisted in the First Massachusetts Infantry. He was quickly promoted to captain. He was present at First Manassas but only engaged at Blackburn's Ford. In the Peninsula Campaign, Wild was wounded at Seven Pines. He mustered out only to muster back into the 35th Massachusetts Infantry, which he led at South Mountain. He was commissioned in April 1863 as a brigadier general. In his recovery, Wild recruited African American troops, to be known as ""Wild's African Brigade."" His brigade manned Fort Pocahontas in North Carolina during the attack at Wilson's Wharf in May 1864. Later, they were called to action at Cold Harbor and at Richmond at the end of the war.","K.Singel, 02/15/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/23/2010.",http://www.fortpocahontas.org/index.html,,FALSE
a39669a8-b6d8-45a2-a0d3-e2a08065f296,,Scott,,John,,,Lieutenant Colonel,"In 1861, Scott resigned from the State Senate to enter the Union army.  He was appointed lieutenant-colonel of the 3rd Iowa Regiment. There are few records of Scott's service during the Civil War, with the exception of his leadership during the Battle of Liberty, in Missouri. In September 1861, he led a force of about 600 men from Cameron, on the 15th, towards Liberty. He left his camp in Centreville, at 2:00 am on the 17th. He arrived in Liberty, sent scouts out to find the enemy, and, about 11:00 am, skirmishing began. At noon, Scott marched in the direction of the firing, approached Blue Mills Landing and, at 3:00 am, struck the Confederate pickets. The Union forces were forced to fall back, so the battle ended in a Confederate victory. In 1862 he was promoted to colonel of the Thirty-second Infantry where he served with distinction until May 1864.","K.Singel, 03/07/2008 ; ABPP BATTLE SUMMARIES (1997) ; http://iagenweb.org/",,,FALSE
1fedb511-506d-4699-a786-e2becf3b0fb2,,Miles,,Nelson,Appleton,A.,Major General,"In September 1861, Miles recruited a company of volunteers and received a commission as captain, September 1861; served on General Oliver O. Howard's staff and was wounded at the Battle of Fair Oaks; was promoted to lieutenant colonel, 61st New York Volunteer Infantry, for gallantry in action, May 1862; replaced his seriously wounded commander at the Battle of Antietam and was promoted to colonel, September 1862; was again wounded in the Battle of Fredericksburg, 1862; was again wounded at the Battle of Chancellorsville, 1863, where his gallant conduct later was recognized with the brevet of brigadier general (1867) and the Medal of Honor (1892); received the thanks of Congress for his conduct in the battles of the Wilderness and Spotsylvania, suffered slight wounds at the battle of Petersburg, and was appointed brigadier general of volunteers, May 1864; received his promotion to major general of volunteers, October 1865; commanded the District of Fort Monroe with supervision over Confederate President Jefferson Davis confined there.","K. Singel, 04/25/2008 ; ABPP BATTLE SUMMARIES (1997) ; http://www.pbs.org/weta/thewest/people/i_r/miles.htm ; http://www.history.army.mil/books/cg&Csa/Miles-NA.htm",http://www.pbs.org/weta/thewest/people/i_r/miles.htm,http://digicoll.library.wisc.edu/cgi-bin/History/History-idx?id=History.Miles,FALSE
67a922f1-6dc9-4ba8-89aa-e33f842197e2,,Lee,,Fitzhugh,,,Major General,"In May 1861, Lee resigned his position in the U.S. Army to join the Confederate army in the rank of 1st Lieutenant. He served at First Manassas. Shortly after, in August, he became lieutenant colonel of the 1st Virginia cavalry. In 1862, during the Peninsula campaign, he was promoted to brigadier general. In 1863, after the Battle of Gettysburg, he is promoted to major general. Lee played a large role in the Confederate cavalry command structure. Lee distinguished himself at the Battle of Spotsylvania Courthouse. In January 1865, Lee is put in command of the Cavalry Corps until the surrender at Appomattox.","K. Singel, 02/21/2008; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
32b121a3-9d5d-4bb7-b4d8-e3e345863752,,Sumner,,Charles,,,,"Charles Sumner was a staunch abolitionist senator from Massachusetts.  His verbal attacks on Senator Andrew Butler, a politician from South Carolina, regarding the Kansas slavery issue nearly cost Sumner his life.  On May 22, 1856, Butler’s relative, Congressman Preston Brooks, entered the chambers of the Senate and proceeded to beat Sumner with his cane, temporarily paralyzing the senator and nearly killing him.  From that point on, many politicians began carrying weapons into the chambers for protection.  Brooks was sent canes by admiring southerners following the incident.  Sumner recovered his wounds and continued his abolitionist speeches with even greater fervor.","M. Nickels, 08/21/2007; http://bioguide.congress.gov/; http://www.senate.gov/; Revised Jared Frederick 8/23/10",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001068,http://www.senate.gov/artandhistory/history/minute/The_Caning_of_Senator_Charles_Sumner.htm,FALSE
f6caa729-7cfc-4aec-a064-e40c1cfdf01b,,Breckinridge,,John,Cabell,C.,Major General,"In 1856, John C. Breckinridge became the youngest vice president in U.S. history as the running mate of James Buchanan. Before Breckinridge's term ended, his state nominated him for the U.S. senate.  When the Northern Democrats nominated Stephen Douglass for the party's presidential nominee in 1860, the Southern faction split and elected Breckinridge as their candidate. After Republican Abraham Lincoln won the election, the Southern states began to secede. In the U.S. Senate, Breckinridge stressed the right of secession, and believed in peaceful separation. When Kentucky ended their neutrality in favor of the Union in September 1861, Breckinridge fled the state out of fear of arrest and joined the Confederate army. He was made a brigadier general and saw action in the Western theatre of the war. He would be made a major general and eventually transported to Virginia. At the Battle of New Market, he had his most successful day as a military commander, leading his troops along with VMI cadets in a successful attack. On February 6, 1865 Breckinridge was appointed Secretary of War by President Jefferson Davis. After the war, he fled to Europe out of fear of imprisonment. He returned in 1869 after being pardoned and died in Lexington, KY on May 17, 1875.","K. Singel, 03/24/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN GRAY (1987)",http://bioguide.congress.gov/scripts/biodisplay.pl?index=b000789,,FALSE
50a85216-8922-4d4f-93c9-e4fd108eb188,,Davidson,,John,Wynn,W.,Brigadier General,"Initially, Davidson served in the defenses at Washington, participating in the Battle of First Manassas before he was appointed brigadier general in February 1862. He served as a division commander in the Peninsula campaign before he was assigned to the district of St. Louis. In 1863 he served as  the commander of the Army of Southeast Missouri. In 1864 he commanded the Army of Arkansas. His last assignment before the end of the war was chief of cavalry of the Department of West Mississippi.","K. Singel, 03/14/2008; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",http://www.tshaonline.org/handbook/online/articles/DD/fda80.html,http://www.arlingtoncemetery.net/jwdavidson.htm,FALSE
ff1f3504-445c-431a-897a-e53e5b44615a,,Lane,,J.,,H.,Colonel,"The Kansas Cavalry Brigade, comprising about 600 men, under Colonel Lane, left Fort Scott to scout the area for Confederate forces. In September, 1861 the Union cavalry surprised a Confederate force, about 6,000-strong, near Dry Wood Creek, however, their numerical superiority determined the encounter’s outcome. The Confederates forced the Union cavalry to withdraw, as they continued onward.","K. Singel, 03/24/2008 ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
69488af9-e8b5-4aaa-a0ad-e5a3987ac1f8,,Van Buren,,Martin,,,,"Martin Van Buren was born in 1782 in Kinderhook, New York.  Becoming a lawyer, Van Buren quickly rose in state politics. He became a close ally with Andrew Jackson and served as his secretary of state and vice president. In 1836 Van Buren became the eighth president of the United States. Following his presidency, Van Buren returned home and voiced his opposition to the expansion of slavery into the West. In 1848 Van Buren ran for president as the Free Soil candidate. Although he was defeated, the Free Soil movement represented the growing anger over slavery. He died in 1862.","J. Rizzo, 10/12/2009; http://www.whitehouse.gov/about/presidents/martinvanburen/; Revised Jared Frederick 8/23/10",http://www.whitehouse.gov/about/presidents/martinvanburen/,http://www.nps.gov/mava/index.htm,FALSE
41f2505f-123b-4f4c-9aba-e6f708afb92d,,Parks,,Rosa,,,,"Rosa Parks was born in 1913 in Tuskegee, Alabama. On December 1, 1955, Parks became famous when she refused to give up her seat to a white man on a Montgomery, Alabama bus. Her arrest spurred the creation of the Montgomery Improvement Association, which argued African Americans should boycott the city buses until they were no longer segregated. The Supreme Court soon after ruled that segregation in public accommodations was unconstitutional. She later served on the staff of U.S. Representative John Conyers. Parks received the Presidential Medal of Freedom in 1996. She died in 2005 at the age of ninety-two.","J. Rizzo, 8/31/2009; http://www.achievement.org/autodoc/page/par0bio-1; http://montgomery.troy.edu/rosaparks/museum/bus-boycott.html; Accessed 8/31/2009; Revised Jared Frederick 8/23/10",http://www.achievement.org/autodoc/page/par0bio-1,http://montgomery.troy.edu/rosaparks/museum/bus-boycott.html,FALSE
4b0d2202-28a3-4d12-a85f-e75ffca26397,,Mathews,,Edward,,,,"Edward Mathews, a native of Maryland, acquired 16 acres in Pennsylvania and became a farmer. At Yellow Hill, Mathews collaborated with other free African Americans and their white neighbors – mainly members of the Religious Society of Friends (Quakers) – in assisting hundreds of freedom seekers. In addition to activities as an Underground Railroad stationmaster, Mathews was a community benefactor. He bequeathed land adjacent to his homestead for the community church and burial ground.","K. Engel, 06/20/2011, NTF-UGRR",,,FALSE
91ff1518-8b1d-4d24-94f5-e7aca8fea16f,,Doyle,,William,,,,"William Doyle was pro-slavery settler in Kansas, who was killed along with his father, James, in the Pottawatomie Massacre led by abolitionist John Brown.","M. Nickels, 08/21/2007 ; http://skyways.lib.ks.us/",http://skyways.lib.ks.us/genweb/archives/1912/p/pottawatomie_massacre.html,,FALSE
0675a2e5-23a9-4457-9991-e95ff2d6861b,,Saint-Gaudens,,Augustus,,,,"Born in 1848, Saint-Gaudens was raised in New York City. In 1876, Saint-Gaudens received his first major commission: a monument to Civil War Admiral David Farragut, in New York's Madison Square. His famous works include the Shaw Memorial on Boston Common, and the outstanding grand equestrian monuments to Civil War generals John A. Logan, atop a tumulus in Chicago, and William Tecumseh Sherman, at the corner of New York's Central Park. He died in 1907.","K. Engel, 01/13/2011, http://books.google.com/books?id=FoXNAAAAMAAJ&pg=PA4403#v=onepage&q&f=false ;  http://www.nps.gov/saga/historyculture/index.htm",http://www.nps.gov/saga/historyculture/index.htm,http://www.pbs.org/wnet/americanmasters/episodes/augustus-saint-gaudens/about-augustus-saint-gaudens/695/,FALSE
